user,text_review,sentiment_review,sentiment_score,rate,time_visit,language,platform
Nhung Nguyễn,"Ăn ngon, rất thich ăn kiểu như vậy",POSITIVE,0.9998742341995239,5,2019-04-10 12:11,vi,google_map
My Anh Hoang,Love their bowls!,POSITIVE,0.9998658895492554,5,2020-03-11 12:11,en,google_map
Hao Vo,A nice place and very nice staffs,POSITIVE,0.9998797178268433,5,2019-04-10 12:11,en,google_map
lam dinh,Fresh but expensive,POSITIVE,0.9991416931152344,4,2019-04-10 12:11,en,google_map
Francis Stewart,Great food. Great taste. Healthy,POSITIVE,0.9998865127563477,5,2022-01-12 12:11,en,google_map
Hạ Nghi Lê Lương, …,,,5,2022-12-14 12:11,,google_map
Chris Manley,"Great space, great healthy options. Poke Saigon has become one of my staples!",POSITIVE,0.9998421669006348,5,2019-04-10 12:11,en,google_map
frank simkens,Great fresh food and very helpful staff.,POSITIVE,0.9998828172683716,5,2020-03-11 12:11,en,google_map
Thuật Kỹ,Địa điểm tầng 2 đẹp nhưng lên khá khó khăn,POSITIVE,0.5796924829483032,4,2022-01-12 12:11,vi,google_map
Thanh Nguyen,Quán này thức ăn ngon nè.   …,POSITIVE,0.9998812675476074,5,2021-02-10 12:12,vi,google_map
Jason Kim,Very good. Reasonable price as well. Good interiors,POSITIVE,0.9998551607131958,5,2021-02-10 12:12,en,google_map
Doctor Squish GIVEAWAY,rất ok và rất tuyệt mình khá thicí chonaà,POSITIVE,0.9998718500137329,5,2022-01-12 12:12,vi,google_map
Екатерина Максютина,"They work untill 8pm,",POSITIVE,0.6972360014915466,5,2023-04-05 12:12,en,google_map
Julian Chadwick,Unpretentious small restaurant that does good Poke but not much else.,NEGATIVE,0.9925342798233032,4,2022-12-14 12:12,en,google_map
Qianru Zhang,awesome salad here!,POSITIVE,0.999808132648468,5,2020-03-11 12:12,af,google_map
Tobias Palmgren,Great fresh food for a hot day in Ho Chi Minh City!,POSITIVE,0.9998677968978882,5,2021-02-10 12:12,en,google_map
Trang Phan,"Ngon, chất lượng",POSITIVE,0.999874472618103,5,2023-05-03 12:12,vi,google_map
Kalle Trenter,Really good food and wonderful service!,POSITIVE,0.9998859167098999,5,2020-03-11 12:12,en,google_map
Benjamin Trinh,Good good,POSITIVE,0.9998282194137573,5,2023-05-31 12:13,so,google_map
Nhân Trần,"Nice ambience, good vibe, healthy and fresh ingredients",POSITIVE,0.999879002571106,5,2021-02-10 12:13,en,google_map
Thu Ngân,Lâu. Đợi dài cả cổ. Kém!,NEGATIVE,0.9985315799713135,1,2022-12-14 12:13,vi,google_map
Trang Đoàn,Kiểu ăn lạ. Hay hay. Thức ăn khá ngon.,POSITIVE,0.9998781681060791,4,2020-03-11 12:13,vi,google_map
Phúc Phạm,Thái độ nhân viên yếu kém hãy xem lại,NEGATIVE,0.9893765449523926,1,2021-02-10 12:13,vi,google_map
Ziggy Cepukas,Very tasty food with great selection of toppings,POSITIVE,0.9998607635498047,5,2019-04-10 12:13,en,google_map
TEEMO bình,Mí bạn nhân viên nói tiếng Anh như gió,NEGATIVE,0.8957532048225403,5,2020-03-11 12:13,vi,google_map
Viktor Breitenbücher,My favourite place for healthy and detox food.,POSITIVE,0.9922043085098267,5,2021-02-10 12:13,en,google_map
ngocngan phanthi,Tuyệt vời!,POSITIVE,0.9998692274093628,5,2020-03-11 12:13,vi,google_map
Anh Thư,Ăn ngon quá trời ngon,POSITIVE,0.9998844861984253,5,2022-12-14 12:13,vi,google_map
Trong Thang Le,Quá đông,NEGATIVE,0.998201847076416,4,2022-12-14 12:13,vi,google_map
Đình Thương Võ,"Coi thường shiper, đợi chờ rất lâu",NEGATIVE,0.9945551156997681,1,2022-01-12 12:13,vi,google_map
Rahul Ravindranath,Small cozy place with great poke and service,POSITIVE,0.9998013377189636,4,2020-03-11 12:13,en,google_map
Hong Ky Vo,Đồ ăn ngon . Lịch sự,POSITIVE,0.9998695850372314,5,2020-03-11 12:13,vi,google_map
MOVE by XUANTHI,"Salad ok, staffs are not friendly with local customers",NEGATIVE,0.9995148181915283,3,2021-02-10 12:14,en,google_map
ALPHA Kilo,Nice poke bowls and cute little place! :),POSITIVE,0.9994822144508362,5,2020-03-11 12:14,en,google_map
Hà Nguyễn,rất ngonnnnnn,POSITIVE,0.9997687935829163,5,2021-02-10 12:14,vi,google_map
nhân phạm,The food is fresh and delicious also polite,POSITIVE,0.9998816251754761,5,2019-04-10 12:14,en,google_map
Irina Bulmaga,A nice place with really fresh stuff!,POSITIVE,0.9998878240585327,5,2020-03-11 12:14,en,google_map
Wing Li,Delicious salad and rice,POSITIVE,0.999852180480957,5,2019-04-10 12:14,en,google_map
Hoàng Công Vân Hạ,Ngon ạ,POSITIVE,0.9998728036880493,5,2022-12-14 12:14,vi,google_map
BoiLam To,"Quán xinh, món ngonnn",POSITIVE,0.998310923576355,5,2022-12-14 12:14,vi,google_map
thien vinaseco,"Quán quá tệ, xem thường shipper quá.",NEGATIVE,0.9997323155403137,1,2021-02-10 12:14,vi,google_map
Amari,"Awesome food, good staff.",POSITIVE,0.999876856803894,5,2020-03-11 12:14,en,google_map
Sadie Y,Just like in California.,POSITIVE,0.9986757636070251,5,2023-05-31 12:14,en,google_map
Uông Hoàng Minh Châu,Rất ngon !,POSITIVE,0.9998821020126343,5,2023-10-18 12:14,vi,google_map
Shu-Ting Wu,It is always a delight having the real food here!,POSITIVE,0.9998855590820312,5,2019-04-10 12:14,en,google_map
Sandra Valero,Fresh ingredients! And great service,POSITIVE,0.9998811483383179,5,2020-03-11 12:14,en,google_map
Alba González,the best poke of my life :),POSITIVE,0.9998351335525513,5,2022-12-14 12:14,en,google_map
Linh Luong,Ordered few times and never disappointed.,POSITIVE,0.9967107772827148,5,2022-01-12 12:14,en,google_map
Hee Joe Yang,Friendly staff and the best poke ever!,POSITIVE,0.9998652935028076,5,2020-03-11 12:14,en,google_map
Brandon,Look for the sign out front. You won't be disappointed!,POSITIVE,0.9989103078842163,5,2019-04-10 12:14,en,google_map
Mai Hưng,best choice for diet  …,POSITIVE,0.9979821443557739,5,2023-05-03 12:14,en,google_map
Duc Le,"Cosy atmosphere, nice food",POSITIVE,0.9998165965080261,4,2019-04-10 12:14,en,google_map
Itai Dagan,You must visit this place!!,POSITIVE,0.9990554451942444,5,2019-04-10 12:14,en,google_map
Phan Chung Thuy Khoa Ngan Hang__,perfect choice for lunch.,POSITIVE,0.9998176693916321,5,2022-12-14 12:14,en,google_map
Nguyen Thoa,Interesting rice bowls and the tasted good!,POSITIVE,0.999859094619751,4,2019-04-10 12:14,en,google_map
Charles Lindquist,lovely healthy food though a little expensive for what it is.,POSITIVE,0.999854326248169,4,2021-02-10 12:14,en,google_map
Yoo 81,Healthy food and delicious too.  …,POSITIVE,0.999886155128479,5,2020-03-11 12:14,en,google_map
Quruli,Delicious food,POSITIVE,0.9998754262924194,5,2023-07-26 12:15,en,google_map
Brad Baker,Poke in Saigon. Eat it.,POSITIVE,0.9737656116485596,5,2019-04-10 12:15,nl,google_map
Fubin Lu,Excellent Poke bowl! Hidden gem,POSITIVE,0.9998549222946167,5,2020-03-11 12:15,nl,google_map
Vie Thảo,ngon lắm ,POSITIVE,0.9998742341995239,5,2022-12-14 12:15,vi,google_map
anh đức deustack 12,Nhân viên coi thường tài xế,NEGATIVE,0.9984908103942871,5,2022-01-12 12:15,vi,google_map
Maciej Orlowski,Best Poke ever! Fresh and Tasty,POSITIVE,0.9998751878738403,5,2020-03-11 12:15,en,google_map
Razin Rman,A complete healthy and tasty poke bowl....,POSITIVE,0.9998663663864136,5,2019-04-10 12:15,en,google_map
raven rhoude,Great place. Delicious foods,POSITIVE,0.9998841285705566,5,2019-04-10 12:15,en,google_map
ramesh p,Really nice food. Give a try.,POSITIVE,0.9998453855514526,5,2019-04-10 12:15,en,google_map
fleur mahieu,Really friendly and delicious food!,POSITIVE,0.9998886585235596,5,2019-04-10 12:15,en,google_map
Tâm,Sạch sẽ,POSITIVE,0.9997130036354065,5,2021-02-10 12:15,vi,google_map
minh ho hoang,Nhan vien lam viec le me,POSITIVE,0.7914136648178101,1,2020-03-11 12:15,fr,google_map
Hailey Nguyen,Best Poke in town,POSITIVE,0.999567449092865,5,2020-03-11 12:15,en,google_map
Elena Rudinski,Very good poke  …,POSITIVE,0.9998531341552734,5,2023-10-18 12:15,sl,google_map
Tzvi Lieberman,I've eaten better pokes.,NEGATIVE,0.9886680245399475,3,2022-01-12 12:15,no,google_map
Tam Ha,Ấm cúng,POSITIVE,0.9996737241744995,4,2020-03-11 12:15,vi,google_map
Fabian Lindner,All you need for a good Poke bowl.,NEGATIVE,0.7980731725692749,5,2020-03-11 12:15,en,google_map
Vilém Šamárek,"Fantastic place, must try when in Saigon.",POSITIVE,0.9997108578681946,5,2019-04-10 12:15,en,google_map
hoa tran,đẹp và rất ngon,POSITIVE,0.9998857975006104,5,2020-03-11 12:15,vi,google_map
Lê Trần,delicious food,POSITIVE,0.9998754262924194,5,2023-07-26 12:15,ca,google_map
Huong Le,the best poke with the best service in town,POSITIVE,0.9997242093086243,5,2020-03-11 12:15,en,google_map
Phuoc Huy Tran,Làm quá lâu,NEGATIVE,0.9845911264419556,1,2022-12-14 12:15,vi,google_map
Versus,Good to go,POSITIVE,0.9998365640640259,5,2023-05-31 12:15,so,google_map
Kiệt Trần Anh,Wow ngon tuyệt,POSITIVE,0.9998804330825806,5,2022-01-12 12:16,vi,google_map
kd4aqq HAN,"Perfect, tasty Hawaiian Poke Bowl",POSITIVE,0.9998654127120972,4,2020-03-11 12:16,en,google_map
Thang Huynh,"Healthy meal, nice setting",POSITIVE,0.9998660087585449,5,2020-03-11 12:16,en,google_map
climbbmilc93,Inaccurate opening times,NEGATIVE,0.9996947050094604,1,2023-03-08 12:16,en,google_map
thi thanh ngan pham,Ngon,POSITIVE,0.9998760223388672,5,2022-12-14 12:16,vi,google_map
Nhã Nguyễn,that is so GOOD,POSITIVE,0.9998393058776855,5,2021-02-10 12:16,en,google_map
Linna Ji,delicious and healthy,POSITIVE,0.9998760223388672,5,2020-03-11 12:16,en,google_map
Ngân Lê Thanh,good,POSITIVE,0.9998161196708679,5,2023-05-03 12:16,so,google_map
Anh Tung Vu,Best poke in Vietnam so far,NEGATIVE,0.9457870125770569,5,2020-03-11 12:16,sl,google_map
Chew Pei Yun,Delicious food,POSITIVE,0.9998754262924194,4,2020-03-11 12:16,en,google_map
Nguyễn Minh Cường,View đẹp,POSITIVE,0.9998534917831421,5,2022-01-12 12:16,vi,google_map
Samuel Rees-Thomas,"Um ohk, woah. GO HERE. So tasty.",POSITIVE,0.9990888833999634,5,2020-03-11 12:16,en,google_map
Trần Kim Lan Anh,Rất tuyệt vời !!!,POSITIVE,0.9998749494552612,5,2022-12-14 12:16,vi,google_map
Maurizio S,"I really enjoyed, fresh and healthy",POSITIVE,0.9998810291290283,5,2020-03-11 12:16,en,google_map
Tran Vo,Như loz quá lâu,NEGATIVE,0.9993957281112671,1,2022-01-12 12:16,vi,google_map
Wayne McMahon,Best poke in Saigon!!,POSITIVE,0.9976786971092224,5,2022-12-14 12:16,nl,google_map
Vilma åker,Very Good!! Good for vegeterians,POSITIVE,0.9997982382774353,5,2021-02-10 12:16,da,google_map
Thư Minh,Tuyệt vời  …,POSITIVE,0.9998792409896851,5,2023-05-03 12:16,vi,google_map
Trần Hùng,OK,POSITIVE,0.9997851252555847,5,2021-02-10 12:16,pt,google_map
Jasper Su 蘇世昕,Amazing place and amazing food!!!,POSITIVE,0.9998908042907715,5,2020-03-11 12:16,en,google_map
Đình Đại,rất tuyệt vời,POSITIVE,0.9998630285263062,5,2022-01-12 12:16,vi,google_map
Thanh Nguyễn,Hơi khuất và chung cư cũ,NEGATIVE,0.992737352848053,4,2020-03-11 12:16,vi,google_map
Yến Nguyễn,Delicious <3,POSITIVE,0.9998711347579956,5,2022-12-14 12:16,en,google_map
Nguyên Phương,Thức ăn ngon.,POSITIVE,0.9998639822006226,5,2021-02-10 12:16,vi,google_map
Y M,Best Poke Bowl I know,POSITIVE,0.9949449896812439,5,2021-02-10 12:16,en,google_map
Tuan Nguyen Duc,Đồ ăn healthy nha,POSITIVE,0.999847412109375,4,2020-03-11 12:17,vi,google_map
Tuan Tran Minh,phục vụ rất ok,POSITIVE,0.9997890591621399,4,2021-02-10 12:17,vi,google_map
Tika Trần,Thức ăn ngon,POSITIVE,0.999862551689148,5,2019-04-10 12:17,vi,google_map
Thái Minh,Cần cố gắng hơn nữa,NEGATIVE,0.9966411590576172,5,2020-03-11 12:17,vi,google_map
Truong Nguyen, …,,,4,2020-03-11 12:17,,google_map
Chien Vu,Món ăn ngon,POSITIVE,0.999862551689148,3,2022-01-12 12:17,vi,google_map
07.Nguyễn Duy 10A4,it's a good restaurent,POSITIVE,0.9998732805252075,3,2021-02-10 12:17,en,google_map
Chanho Song,Very nice,POSITIVE,0.9998563528060913,5,2019-04-10 12:17,cs,google_map
Talisa Nguyễn,"Clean, fresh and healthy",POSITIVE,0.9998569488525391,5,2020-03-11 12:17,en,google_map
Thuy Chi Duong,"Great Poke, cute deco.",POSITIVE,0.9996732473373413,5,2020-03-11 12:17,ro,google_map
BDS MARKETING ONLINE,Dcihj vụ ok,POSITIVE,0.9992392063140869,5,2020-03-11 12:17,vi,google_map
SieuthiOAZ,good for dating at night,POSITIVE,0.999713122844696,5,2022-01-12 12:17,en,google_map
Simon Jenkins,The absolute best!,POSITIVE,0.9998546838760376,5,2022-12-14 12:17,en,google_map
Tim Jefferies,"Expensive, but tasty.",POSITIVE,0.9997523427009583,4,2020-03-11 12:17,en,google_map
Alessio Cesaretti,Very goooooood,NEGATIVE,0.9082691073417664,5,2022-12-14 12:17,af,google_map
tuấn nguyễn hòang anh,Chất riêng của sg,POSITIVE,0.9823593497276306,5,2020-03-11 12:17,vi,google_map
Dang Le,Best poke bowl,POSITIVE,0.9994706511497498,5,2019-04-10 12:17,sl,google_map
Chau Tieu Ngoc,Healthy concept. To try.,POSITIVE,0.9998249411582947,3,2021-02-10 12:17,en,google_map
Lili Lolo,Good place for some pokes,POSITIVE,0.9997971653938293,5,2020-03-11 12:17,en,google_map
Hòa La Quốc,Nice,POSITIVE,0.9998552799224854,5,2022-12-14 12:17,ro,google_map
Khánh Hoàng Dương,Good service,POSITIVE,0.9998499155044556,5,2022-12-14 12:17,en,google_map
Innhanh Ex,HCM,NEGATIVE,0.9427304863929749,5,2021-02-10 12:17,vi,google_map
shachar sela,Very tasty!,POSITIVE,0.9998886585235596,5,2021-02-10 12:17,en,google_map
Jenna Pham,The staff are very rude,NEGATIVE,0.9995536208152771,1,2022-01-12 12:17,en,google_map
Nguyên Thành,Đẹp,POSITIVE,0.9998189806938171,5,2020-03-11 12:18,vi,google_map
Ky Nguyen,Ok,POSITIVE,0.9997851252555847,5,2022-01-12 12:18,af,google_map
hung thau,Kém,NEGATIVE,0.845231294631958,1,2020-03-11 12:18,hu,google_map
Miky Mars,very tasty!,POSITIVE,0.9998886585235596,5,2020-03-11 12:18,en,google_map
lm leng,Healthy and delicious.,POSITIVE,0.9998767375946045,5,2020-03-11 12:18,en,google_map
Anh Hieu Luu,Rất hài lòng,POSITIVE,0.9998689889907837,5,2021-02-10 12:18,vi,google_map
dudu adu,Hết chỗ chê,NEGATIVE,0.9993871450424194,5,2021-02-10 12:18,vi,google_map
Thuy Linh,Good,POSITIVE,0.9998161196708679,5,2020-03-11 12:18,so,google_map
Hop Nguyen y,Good,POSITIVE,0.9998161196708679,5,2021-02-10 12:18,so,google_map
Nathan Cooper,Delicious,POSITIVE,0.9998742341995239,5,2019-04-10 12:18,en,google_map
zz lily,Good,POSITIVE,0.9998161196708679,5,2020-03-11 12:18,so,google_map
Oscar Pouw,Amazing,POSITIVE,0.999875545501709,5,2020-03-11 12:18,sw,google_map
Henk Tjalsma,Fantastic pokebowl!!,POSITIVE,0.9998689889907837,5,2020-03-11 12:18,sk,google_map
gn ng,good,POSITIVE,0.9998161196708679,5,2021-02-10 12:18,so,google_map
Ruth Chai,Perfect,POSITIVE,0.9998517036437988,5,2020-03-11 12:18,en,google_map
Kevin Russon,Delicious and tasty,POSITIVE,0.9998828172683716,5,2020-03-11 12:18,en,google_map
Marco Zanchi,DELICIOUS!!! nothing more to say.,POSITIVE,0.9997976422309875,5,2019-04-10 12:18,tl,google_map
Nicolas Mizrahi,Over rated!,NEGATIVE,0.9959681034088135,2,2020-03-11 12:18,en,google_map
Audun Fylling,Ok. Nothing more.,POSITIVE,0.7652215361595154,3,2020-03-11 12:18,en,google_map
SiliconVali,Hammer Bowls!,POSITIVE,0.9854868650436401,5,2020-03-11 12:18,de,google_map
Matthew Nolan,Wonderful!,POSITIVE,0.999876856803894,5,2021-02-10 12:18,de,google_map
Raymond Lee,Awesome!!!,POSITIVE,0.999871015548706,5,2020-03-11 12:18,af,google_map
Khoi Vinh Nguyen,Cozy place,POSITIVE,0.999798595905304,5,2021-02-10 12:18,pl,google_map
Robert Molter,,,,5,2023-11-08 12:18,,google_map
C. van Andel,,,,5,2023-08-23 12:18,,google_map
Fitim Hoxha,Excellent lunch place,POSITIVE,0.9998669624328613,5,2023-11-15 12:19,fr,google_map
Linh Trần,"đồ ăn tươi ngon, quán rộng rãi, nằm trong một chung cư cũ dễ thương, nhân viên nhiệt tình",POSITIVE,0.9997970461845398,5,2023-11-14 12:19,vi,google_map
Latte B,"I came here on the 3rd day and it was really delicious. The price is about 1,000-3,000 won per piece, but the poke is pretty and delicious, and the staff is friendly. I recommend you visit once. I plan to stop by about two more times before …",POSITIVE,0.9998036026954651,5,2023-06-28 12:19,en,google_map
ただおみ,"Subway method; salad bowl shop; When I got there early, it was empty. …",NEGATIVE,0.9996104836463928,5,2023-09-20 12:19,en,google_map
조병훈,"The entrance is confusing, so it can be difficult to find. Because it is a European-style floor number sign, if you go up to the 2nd floor using the stairs inside the space where the motorcycle is parked on the 1st floor, it is located inside. The staff taking orders speak English well, so there is no difficulty.",POSITIVE,0.9971121549606323,5,2023-07-26 12:19,en,google_map
"[Walking Today, too] 오늘도 걷기 (HAEDAL)","It was a pretty poke place! The staff were also very friendly.; I didn't know how to order the menu, so I asked if there was a set menu, and there was a staff recommended menu. I ordered that. It was a bit pricey, but it was delicious, so I was satisfied.",POSITIVE,0.9997219443321228,5,2023-06-28 12:19,en,google_map
Dacil dominguez,"When you enter through the entrance, you get the feeling that your organs are going to be removed , but when you go up the stairs the atmosphere changes a lot. The pokes are very good, the portions are generous (they allow you to put many toppings without charging extra) and the ingredients are fresh. The price is adequate. …",POSITIVE,0.9998365640640259,4,2023-08-23 12:19,en,google_map
Mirella Nard,"Very tasty poke bowls, absolutely recommended! All ingredients freely selectable, large selection. Standard variants for 190K. Only the choice of drinks was a bit limited.",POSITIVE,0.9990378618240356,5,2023-05-31 12:19,en,google_map
Chef Romain,No complaints. Just perfect.; Please note the restaurant is located on level 2.,POSITIVE,0.9998243451118469,5,2023-11-01 12:19,en,google_map
Malorie Z,"Very good products, fresh, balanced cuisine. The composition of the dish can be done by ourselves...; Relatively affordable in terms of price.; Top notch service!",POSITIVE,0.9998605251312256,4,2023-06-28 12:19,en,google_map
陳清胤,"Warm and tidy environment, careful and clear introduction, you can also test the taste, the meals and sauces are very delicious",POSITIVE,0.9998835325241089,5,2023-07-26 12:19,en,google_map
파스타,"It's not tasteless, but I regretted coming to Vietnam and eating poke. The bowl was too small, so it was inconvenient to scoop the contents, and the potting soil fell on the table, so I lost my appetite while eating.",NEGATIVE,0.9996923208236694,3,2023-08-23 12:19,en,google_map
L Vivi's,"A certain old building, walking up the dark stairs, only to see that there is a hole in the sky! Beautiful night with extremely healthy food, sitting in the simple and beautiful decoration, great enjoyment. For 180,000, you can choose two kinds of meat with a variety of ingredients, and the CP value is very high!",POSITIVE,0.9996950626373291,5,2022-12-14 12:19,en,google_map
정씅,The taste is just perfect poke and good enough to eat in moderation. The staff speak English well.,POSITIVE,0.9998593330383301,4,2023-08-23 12:19,en,google_map
Евгения Филькина,"Stylish establishment, very friendly staff with good knowledge of English.; The products are fresh. Good size portion, I couldn't finish it, took half of it home. …",POSITIVE,0.9996780157089233,5,2022-12-14 12:19,en,google_map
Ксения Жаркова,"Stylish place with very tasty food. You can choose any ingredients, which allows you to assemble poke to your taste)",POSITIVE,0.9996840953826904,5,2023-05-31 12:19,en,google_map
Hayoung KANG,"You have to go inside the building where a motorcycle is parked. There is a sign at the entrance, so look for it carefully. I was confused because I couldn't find the entrance, but then I saw the Grab driver coming out with a poke bowl and …",NEGATIVE,0.9904435276985168,5,2023-05-03 12:19,en,google_map
Loanne Lecoq,"Very fresh and delicious, I recommend!",POSITIVE,0.9998849630355835,5,2023-07-26 12:19,en,google_map
Ella,"In the cute little shop in the coffee apartment, you can choose a la carte style, and you can specify more ingredients if you like. The combination of salmon and mango is very recommended. It is recommended to use sushi rice and salad as a base for a refreshing meal!",POSITIVE,0.9996919631958008,4,2021-02-10 12:19,en,google_map
K ITO.,"Choose your favorite ingredients from steps 1 to 5 to complete your own ball. 1 dish/150,000 dong. Drinks other than water are 50,000 dong. The music, the atmosphere of the shop, and the taste are delicious!",POSITIVE,0.9997286200523376,5,2019-04-10 12:19,en,google_map
Rosángela Tupac,"Cozy place and super friendly staff, the poke is also very delicious. Average price but quality and different. Be careful at the entrance!",POSITIVE,0.9998252987861633,5,2023-05-31 12:19,en,google_map
Sakai Haruki,"The entrance is quite difficult to find, but there is a stylish store at the top of the stairs. …",NEGATIVE,0.6963907480239868,4,2020-03-11 12:19,en,google_map
Boun Lieng Sin,"1st visit to Vietnam and of course I go to see the best poke in Vietnam.. the decor is pleasant I love the terrace, as it is quite early I would come back for dinner for now I contented myself with their happy hour 1 buy 1 ..and I fell for …",POSITIVE,0.9997296929359436,5,2019-04-10 12:19,en,google_map
Екатерина Баркалова,"Poke Saigon network in Ho Chi Minh City; Large selection of fresh delicious ingredients (seafood, herbs, vegetables, sauces, falafel, etc.).",POSITIVE,0.9997239708900452,5,2023-03-08 12:19,en,google_map
Florian vF,Incredibly fine and freshly prepared poke bowls (with very friendly support in selecting the ingredients)!; The selection of ingredients is huge and everything is of very high quality. The …,POSITIVE,0.9998685121536255,5,2020-03-11 12:20,en,google_map
Sungho Kim,"I stopped here on the last day after eating only local Vietnamese food, and if I had known sooner, I would have eaten every meal. The price is reasonable. I thought there was another new store with a neat interior on the first floor, but …",POSITIVE,0.8397248983383179,5,2023-05-31 12:20,en,google_map
Kai Truckenmüller,"Super delicious and healthy bowls, also to design yourself!; The prices are not cheap, but you get a decent portion and won't be disappointed :)",POSITIVE,0.9997381567955017,5,2022-12-14 12:20,en,google_map
Nicole Vlasics,The food was delicious and fresh. The staff welcomed us very friendly and they were very helpful.; The juices were also very tasty and no added sugar. Top :),POSITIVE,0.9997636675834656,5,2021-02-10 12:20,en,google_map
Jay Shin,The most delicious food I ate on my first day in Vietnam! kindness max,POSITIVE,0.999833345413208,5,2023-05-31 12:20,en,google_map
Guillaume Kleinkenberg,"Incredible discovery. Seeing that I didn't know the concept, the three smiling young girls helped me with great pleasure, even coming to pick me up outside when a place in the cooler became available. Food level: explosive mix of flavors, from fresh produce. I recommend :) !",POSITIVE,0.9998780488967896,5,2020-03-11 12:20,en,google_map
Gerjan de Jager,Very nice place to have lunch. Very friendly staff who take the time to explain how it works. Good choice for a tasty healthy meal. It's a bit hidden but it's worth looking for.,POSITIVE,0.9998310804367065,5,2019-04-10 12:20,en,google_map
dy,"The ingredients are fresh and delicious.; Good for a refreshing meal; Like other people's reviews, compared to local prices …",POSITIVE,0.9998788833618164,5,2021-02-10 12:20,en,google_map
Оксана Малкова,Very cozy place. Tasty food. Polite staff. They speak English well. Didn't find it right away,POSITIVE,0.9985812902450562,5,2021-02-10 12:20,en,google_map
Sven Iakovelle,Tasty. But it seems that the employees are stealing and deceiving customers. I came with my wife two days in a row. On the first day there were 3 girls behind the counter and one price per order. The next day there was only one fat girl at …,NEGATIVE,0.9877118468284607,2,2023-04-05 12:20,en,google_map
